dca35232-45a4-572a-bed9-83a84375de69,class_of_biological_system_component
8f068a04-17b1-5366-a60f-0e9b8d3bfc0f,class_of_socially_constructed_object
16708fa6-419f-57c8-899a-982364d66909,intentionally_constructed_object
02524087-b7ee-5972-8229-1a13e650930b,composition
39fef28c-a40f-505f-b0f1-41f402096a8e,unit_of_measure
fb68d78c-3bf2-575c-9a0f-73ccb1fa59ee,requirement_specification
2a0cf3ec-3afd-5350-890e-974a5066c126,pattern
03f5ddfd-ee49-55fb-9458-ea7b610a7fb9,organization
9a7cf6c3-6155-54d5-a6ba-ec838196adbb,asset
f08d5fe2-5d0c-5f81-adcd-ebcbc21f1fba,physical_property_range
7f25b606-0552-58f9-8ccf-62d71c4e321f,state_of_biological_object
d7ca61bf-c1c2-5cc8-b50e-fcc962490d4a,class_of_state_of_position
6fbb9900-5009-57bf-96b3-1a2c1724b84b,class_of_state_of_ordinary_biological_object
cd3e6a56-9e73-53ea-8495-9fa01a650ec9,currency
78ed9650-e5b1-5e21-b4ae-9722982ca899,state_of_physical_object
a38a618d-86f2-52ee-abf2-03feefe10c7d,participant
19525f7d-df02-5c1e-9fdc-1b75b73c0f80,offer_for_goods
db4e6ae3-fb78-54d6-b068-84c1ae0cd293,class_of_possible_world
02183881-7082-5730-945d-7cfdd376c83a,class_of_state
57d64f3c-5d3b-5e48-a416-edd46dce9d49,transferor
8c0ac68e-c7a1-50b8-8f30-b8084439c3ab,beginning_of_ownership
895429f5-ec9b-56f5-a056-ee5e10e1efb4,class_of_biological_system
5efa2f5e-5f8b-5e1c-93c6-77327c916e5f,recognizing_language_community
e5fdb184-b016-5211-9c3c-2328d21b4ba1,physical_quantity
b685f999-37d7-50eb-a588-7349fabdc21b,class_of_abstract_object
6ea7213e-5676-5e27-be9c-0c68537e2767,kind_of_system
68475f23-7c19-5550-a934-06175c7a8c5e,state_of_socially_constructed_activity
